symbol,scan_time,market_provider,price,mark_price,funding_rate,oi_contracts,oi_value_now,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_value_1h_ago,oi_change_pct_1h,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,oi_rising,oi_spike,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,target_time,future_scan_time,future_price,future_return_pct,label
LUNCUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,6.6357e-05,6.6357e-05,-0.000494,80278345.0,5315791.170865,-4.93,7.189e-05,6.0977e-05,5848505.80951,57.79,59.35,55.4,54.5,64.12,76.78,5425967.054702001,-2.031,61.32333333333332,8.303639362753339,54.5,76.78,22.28,-4.770000000000003,0.8999999999999986,3.289999999999999,0,1,0,0,-4.93,2.6753110107074374,6.2005478366666065,-3.7557941633039826,18.47,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
LUNCUSDT,2026-04-29 21:45:00.809610+00:00,7.1114e-05,9.57,7.1333e-05,6.27e-05,5384316.979584,62.85,77.58,74.49,65.32,67.81,79.88,6090312.333331999,-0.000283,,,,,,2030130.7376829998,3516220.406036908,-0.000283,6090312.333331999,6090312.333614999,,,,1,2,0,0,77.58,14421890.144219901,5887712.18543056,-93.29293973414126,6090252.983332,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
LYNUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.06955,0.06955,0.000677,2402910.0,1676990.8890000002,3.45,0.09172,0.066,5006314.0354,49.09,47.03,38.68,40.59,51.53,50.47,1599114.3217000002,4.87,46.23166666666666,5.3609566932280535,38.68,51.53,12.850000000000001,-4.5,-1.9100000000000037,8.5,0,0,1,1,3.45,,,,,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
MOODENGUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.05695,0.05695,-1.8e-05,7683965.0,4378323.257,-1.92,0.06268,0.05563,6893184.6532,50.51,51.54,48.92,43.57,45.47,56.03,4412748.8636,-0.78,49.339999999999996,4.458950549176342,43.57,56.03,12.46,6.07,5.350000000000001,6.939999999999998,0,0,0,0,-1.92,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
MOODENGUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.05719,0.05719,2e-05,7673758.0,4397830.7098,-0.96,0.06268,0.05563,6875922.7298,75.55,65.82,56.24,47.03,47.1,56.82,4435716.6315,-0.854,58.093333333333334,11.070171934828592,47.03,75.55,28.519999999999996,18.71999999999999,9.21,28.519999999999996,0,1,0,0,-0.96,0.42142230026338545,,-0.13283506627111974,14.279999999999994,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
MOODENGUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.05869,0.05869,0.00029,7672221.0,4498990.3944,0.73,0.06268,0.05563,6865944.6886,45.05,59.37,65.22,55.58,51.61,58.92,4674349.796,-3.752,55.958333333333336,6.989024013885391,45.05,65.22,20.17,7.759999999999998,9.64,-10.530000000000001,0,0,0,1,0.73,2.622836160167874,1.5566346685365162,-0.02002929985542856,-6.449999999999996,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
MOODENGUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,0.05798,0.05798,-0.000159,7540220.0,4379359.776,0.51,0.05903,0.05563,8164918.3872,58.44,54.89,50.85,50.65,49.59,57.58,4373319.456,0.138,53.666666666666664,3.8274935227465314,49.59,58.44,8.849999999999994,5.299999999999997,0.20000000000000284,7.789999999999999,0,0,1,0,0.51,-1.2097461237008056,1.9233486584834911,-1.7205057049321182,-4.479999999999997,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
MOODENGUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.05797,0.05797,0.000815,7389361.0,4282873.6356,2.34,0.05901,0.05625,10102036.4526,53.43,59.11,56.84,51.65,49.7,57.39,4316933.25,-0.789,54.68666666666667,3.6654640452017353,49.7,59.11,9.409999999999997,9.409999999999997,5.190000000000005,1.7800000000000011,0,0,0,0,2.34,-0.01724732666436024,1.6015655260949107,-2.0007241168029544,4.219999999999999,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
MOODENGUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.05815,0.05815,0.000285,7473325.0,4343496.49,1.94,0.05901,0.05667,10323478.3194,49.71,53.41,56.41,53.55,50.32,57.74,4348870.2652,-0.124,53.52333333333333,3.1915367249440614,49.71,57.74,8.030000000000001,3.0899999999999963,2.8599999999999994,-3.8399999999999963,0,0,0,0,1.94,0.31050543384509854,1.388486734216478,1.1362822847604814,-5.700000000000003,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
MOODENGUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.0579,0.0579,-0.000403,7489491.0,4339411.0854,-1.31,0.05898,0.05667,10375678.1774,43.96,45.91,49.55,50.67,49.48,57.4,4313806.2406,0.594,49.495000000000005,4.63381808015809,43.96,57.4,13.439999999999998,-3.5700000000000003,-1.1200000000000045,-6.710000000000001,0,0,1,0,-1.31,-0.4299226139294898,1.2900735355099726,0.21631603068246186,-7.5,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
MOODENGUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.05877,0.05877,0.000374,7329060.0,4307288.562,1.89,0.0593,0.05667,9478827.4478,54.55,57.81,58.52,57.87,53.34,58.94,4320111.0006,-0.297,56.83833333333334,2.3120676172349857,53.34,58.94,5.599999999999994,4.469999999999999,0.6500000000000057,-3.3200000000000003,0,0,0,0,1.89,1.5025906735751438,1.385274219173907,-2.142081484576186,11.900000000000006,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
MOODENGUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.05989,0.05989,-0.000463,7842436.0,4707814.3308,4.92,0.06677,0.05683,11261557.1458,50.1,38.36,45.01,54.67,56.18,60.8,5335123.6287,-11.758,50.85333333333333,8.156861324471972,38.36,60.8,22.439999999999998,-17.82,-9.660000000000004,-4.57,0,0,0,1,4.92,1.9057342181384884,1.176949458405051,7.004663626713392,-19.450000000000003,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
MOODENGUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.05827,0.05827,-0.000424,7793418.0,4540445.3268,1.44,0.06677,0.05715,13479151.1608,43.31,49.0,42.03,46.2,49.63,58.0,4528686.711,0.26,48.028333333333336,5.7363591821526185,42.03,58.0,15.969999999999999,-0.6300000000000026,-4.170000000000002,-2.8900000000000006,0,0,1,0,1.44,-2.7049590916680577,1.639172036089252,-0.6250353844137191,10.64,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
MOODENGUSDT,2026-04-29 21:45:00.809610+00:00,0.05914,1.87,0.06677,0.0561,15272630.4432,62.6,63.15,58.2,52.04,53.1,59.38,4610198.3772,-0.000843,,,,,,1536752.5854523333,2661682.1329734516,-0.000843,4610198.3772,4610198.378043,,,,1,1,0,0,63.15,3109.198558434872,1269.2783742396193,95.9683215143856,4610149.3772,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
MUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,3.7964,3.7964,-0.000449,500228.0,19033125.1492,-12.14,4.37952,3.74634,15665539.8222,50.97,32.94,35.15,27.31,33.0,57.84,19134030.832,-0.527,39.535000000000004,12.005926453214679,27.31,57.84,30.530000000000005,-0.060000000000002274,7.84,23.66,1,0,0,0,-12.14,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
MUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,3.78358,3.78358,-0.000456,500593.0,18948696.5325,-11.39,4.37952,3.74634,15682543.9916,45.13,33.85,35.58,26.97,32.78,57.67,19026559.125,-0.409,38.663333333333334,11.019019315105437,26.97,57.67,30.700000000000003,1.0700000000000003,8.61,18.160000000000004,1,0,0,0,-11.39,-0.33768833631862005,,0.07296672717240771,0.9100000000000037,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
MUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,3.77116,3.77116,-0.000146,495422.0,18685088.441,-12.740000000000002,4.36097,3.67423,16599552.5138,53.49,52.6,44.36,32.25,32.33,57.29,18934501.0425,-1.317,45.38666666666666,10.986247160275736,32.25,57.29,25.04,20.270000000000003,12.11,21.240000000000002,0,0,0,0,-12.740000000000002,-0.32826053631745955,0.006666461312491132,-1.0329748917783488,18.75,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
MUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,3.47602,3.47602,0.000504,507494.0,17575633.706800003,-16.86,4.20909,3.40104,19660718.8552,42.29,39.81,33.27,19.61,25.25,51.04,17287355.274,1.668,35.211666666666666,11.560280994278065,19.61,51.04,31.43,14.560000000000002,13.660000000000004,22.68,2,0,1,0,-16.86,-7.826239141272184,4.326240962663051,2.436710521535179,-12.79,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
MUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,3.56596,3.56596,0.000252,534655.0,19074244.849,-7.86,4.06142,3.40104,26784403.077,45.74,49.61,46.87,41.18,32.01,53.01,18987160.2212,0.459,44.73666666666667,7.380692831073968,32.01,53.01,21.0,17.6,5.689999999999998,4.560000000000002,0,0,1,0,-7.86,2.587441959482395,4.451597349657965,5.351984456959102,9.799999999999997,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
MUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,3.39249,3.39249,0.000398,528446.0,17916010.4272,-13.05,4.05235,3.35173,29127402.1856,51.45,45.62,32.89,34.66,28.35,49.77,17902991.5984,0.073,40.45666666666666,9.712659093506097,28.35,51.45,23.1,17.269999999999996,-1.769999999999996,16.790000000000006,1,0,1,0,-13.05,-4.864608688824323,4.142320628598538,-1.1613096295742142,-3.990000000000002,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
MUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,3.44082,3.44082,0.000591,528658.0,18187685.503,-9.4,4.05235,3.32964,30466822.8306,63.99,67.79,55.78,39.95,30.99,50.68,18138729.3225,0.27,51.53,14.102568560372259,30.99,67.79,36.80000000000001,36.80000000000001,15.829999999999998,24.04,0,0,1,0,-9.4,1.4246173164843556,3.98262717261372,0.040117627912783504,22.17000000000001,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
MUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,3.48853,3.48853,-0.00015,521795.0,18177876.774,-1.5599999999999998,4.05235,3.32964,34259490.4958,38.15,43.0,47.47,44.59,33.29,51.5,18062704.9908,0.638,43.0,6.520208585620556,33.29,51.5,18.21,9.71,2.8799999999999955,-6.440000000000005,0,0,1,0,-1.5599999999999998,1.3865880807481856,4.147062518679992,-1.2981927824794126,-24.790000000000006,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
MUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,3.53809,3.53809,0.000241,518624.0,18341708.2464,-4.22,3.75376,3.32964,30508298.319,49.28,47.85,51.3,48.37,36.04,52.3,18307721.4243,0.186,47.52333333333333,5.879730152538181,36.04,52.3,16.259999999999998,11.810000000000002,2.9299999999999997,0.9100000000000037,0,0,1,0,-4.22,1.4206556916523505,4.285647596255941,-0.6077099243955941,4.850000000000001,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
MUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,3.34993,3.34993,0.000265,515586.0,17269707.7458,-3.52,3.66069,3.26216,30019656.2846,44.82,42.19,32.5,35.46,31.28,49.07,17234303.2137,0.205,39.22,7.204762313914317,31.28,49.07,17.79,10.909999999999997,-2.960000000000001,9.36,0,0,1,0,-3.52,-5.3181236203714395,3.541939957053268,-0.585780835441474,-5.660000000000004,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
MUSDT,2026-04-29 21:45:00.809610+00:00,3.41454,2.02,3.66069,3.26216,29611189.4378,58.32,47.95,48.37,42.87,35.16,50.2,17608851.0708,-2.4e-05,,,,,,5869633.756925333,10166460.414392566,-2.4e-05,17608851.0708,17608851.070823997,,,,1,1,0,0,47.95,-39.70023254217252,16.04174885467499,5643.210528951524,17608808.880799998,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
NOTUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.0004005,0.0004005,-0.000181,53617444.0,2145233.93444,-5.83,0.0006622,0.0003884,6881786.0137,47.72,51.74,52.01,46.44,43.9,52.04,2126808.7693000003,0.866,48.975,3.4643195580084707,43.9,52.04,8.14,7.840000000000003,5.57,1.2800000000000011,0,0,1,0,-5.83,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
NOTUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.0004019,0.0004019,-0.000222,53446364.0,2147474.90552,-4.71,0.0006622,0.0003884,6875065.70752,58.46,57.31,55.21,47.0,45.0,52.47,2134231.2159,0.621,52.57500000000001,5.522118252989518,45.0,58.46,13.46,12.310000000000002,8.21,11.46,0,0,1,0,-4.71,0.3495630461922694,,-0.3190752621478943,5.57,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
NOTUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.000404,0.000404,-0.000291,56987572.0,2301158.15736,-3.68,0.0006622,0.0003884,6843412.35578,44.58,47.63,54.23,47.6,46.33,52.9,2221164.81204,3.601,48.87833333333333,3.8203738909518608,44.58,54.23,9.649999999999999,1.3000000000000043,6.6299999999999955,-3.020000000000003,0,0,1,1,-3.68,0.5225180393132689,0.12229764847593141,6.62572293973076,-9.68,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
OPGUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.27142,0.27142,-0.001059,669751.0,1816967.4879,-10.21,0.30636,0.25174,6049333.3574,64.41,53.07,52.7,46.02,69.65,,1794542.6564999998,1.25,57.17,9.6083479329175,46.02,69.65,23.630000000000003,-16.580000000000005,6.68,18.389999999999993,0,0,1,0,-10.21,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
OPGUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.27116,0.27116,-0.001106,673941.0,1821123.3702,-9.94,0.30636,0.25174,6028918.3802,48.89,48.32,50.09,45.21,69.51,,1788088.9752000002,1.847,52.40400000000001,9.730759477039808,45.21,69.51,24.300000000000004,-21.190000000000005,4.880000000000003,3.6799999999999997,0,0,1,0,-9.94,-0.09579249871047857,,0.6256056355272266,-4.75,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
OPGUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.27344,0.27344,-0.000783,797523.0,2176679.5239,-7.42,0.29989,0.25174,5742542.3804,55.41,61.97,56.68,48.49,69.39,,2283968.3069,-4.697,58.388,7.804339818331849,48.49,69.39,20.9,-7.420000000000002,8.189999999999998,6.919999999999995,0,0,0,1,-7.42,0.8408319811181508,0.6622935211121466,18.337213494949857,13.649999999999999,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
OPGUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,0.27997,0.27997,-0.000473,749890.0,2108240.746,8.53,0.28377,0.256,5941454.9666,63.85,65.12,59.09,54.78,70.89,,2021286.9554,4.302,62.746,6.123783960918281,54.78,70.89,16.11,-5.769999999999996,4.310000000000002,9.07,0,1,1,1,8.53,2.3880924517261537,1.2543899464896564,-5.972617717608141,3.1500000000000057,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
OPGUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.28596,0.28596,0.000302,695144.0,1988946.0128,5.56,0.29636,0.26095,7566895.459,55.26,57.5,55.83,56.98,70.43,,1931581.814,2.97,59.2,6.340579626501039,55.26,70.43,15.170000000000009,-12.930000000000007,-1.1499999999999986,-1.7199999999999989,0,1,1,0,5.56,2.1395149480301523,1.1613904178638332,-7.300537412153785,-7.6200000000000045,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
OPGUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.2897,0.2897,0.000108,608162.0,1764521.2268,6.15,0.29636,0.26095,7300771.7852,54.2,58.26,62.25,61.04,71.11,,1876790.8998,-5.982,61.372,6.261626785428846,54.2,71.11,16.909999999999997,-12.850000000000001,1.2100000000000009,-6.839999999999996,0,1,0,1,6.15,1.3078752273045335,1.0058041257710508,-12.512803102666503,0.759999999999998,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
OPGUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.29893,0.29893,0.000339,641840.0,1927830.624,9.83,0.30477,0.26825,7207136.4372,50.69,57.3,65.86,67.0,71.97,,1957911.678,-1.536,62.564,8.481098395844727,50.69,71.97,21.28,-14.670000000000002,-1.1400000000000006,-16.310000000000002,0,1,0,0,9.83,3.18605453917844,1.1798725037293882,5.537669239446075,-0.9600000000000009,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
OPGUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.29431,0.29431,0.000747,645915.0,1901573.76,9.07,0.31892,0.26964,6478546.3072,27.0,31.56,41.61,51.78,69.79,,1855282.304,2.495,44.348,17.13558198603129,27.0,69.79,42.790000000000006,-38.230000000000004,-10.170000000000002,-24.78,1,0,1,0,9.07,-1.545512327300691,1.6558530402428682,0.6348934313847643,-25.74,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
OPGUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.26773,0.26773,0.000445,809806.0,2161939.0782,-5.98,0.31892,0.26281,6038003.5544,32.41,37.87,32.29,36.34,59.57,,2158244.2134,0.171,39.696,11.374395808129767,32.29,59.57,27.28,-21.700000000000003,-4.050000000000004,-3.930000000000007,0,0,1,0,-5.98,-9.03129353402874,4.597645456251684,25.373462452489882,6.309999999999999,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
OPGUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.26823,0.26823,4.8e-05,851173.0,2286506.0299,-6.550000000000001,0.31892,0.25955,5445420.448,58.0,62.13,50.59,40.03,59.84,,2185761.721,4.609,54.11800000000001,8.985013633823824,40.03,62.13,22.1,2.289999999999999,10.560000000000002,17.97,0,0,1,1,-6.550000000000001,0.1867553131886579,4.428876597590378,5.108260496958539,24.260000000000005,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
ORCAUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,1.4747,1.4747,0.001095,9666517.0,14256179.2716,5.92,1.9682,1.1759,31073398.2256,54.01,41.9,43.79,51.93,58.1,84.9,14406968.722800002,-1.047,55.77166666666667,15.541726309090208,41.9,84.9,43.00000000000001,-16.200000000000003,-8.14,2.0799999999999983,0,1,0,0,5.92,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
ORCAUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,1.436,1.436,0.001518,9674782.0,13883312.17,3.68,1.9682,1.1759,31076536.6414,26.79,33.9,40.4,49.99,56.54,84.07,14098415.8,-1.526,48.615,20.406378169582176,26.79,84.07,57.279999999999994,-22.64,-9.590000000000003,-23.200000000000003,1,1,0,0,3.68,-2.624262561876989,,0.08550132379636644,-8.0,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
ORCAUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,1.6074,1.6074,-0.002008,8782205.0,14100708.348,25.95,1.9682,1.1759,32974116.5338,62.98,69.02,58.74,57.2,62.19,86.93,15221829.787199998,-7.365,66.17666666666666,10.961588692642446,57.2,86.93,29.730000000000004,6.829999999999998,1.5399999999999991,5.779999999999994,0,1,0,1,25.95,11.935933147632305,10.295613121597297,-9.225809945898522,35.12,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
ORCAUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,1.581,1.581,-0.001991,6512508.0,10344467.7072,33.29,1.9682,1.1759,35027580.3738,52.56,55.88,57.41,56.07,61.41,86.89,10380618.1028,-0.348,61.703333333333326,12.665963313805495,52.56,86.89,34.33,-5.529999999999994,1.3399999999999963,-3.509999999999998,0,1,0,0,33.29,-1.64240388204554,8.13771653125017,-25.844272594411088,-13.139999999999993,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
ORCAUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,1.6427,1.6427,-0.003825,7894548.0,12967584.5448,-11.06,1.9682,1.414,29584835.1656,62.23,49.22,49.65,55.31,62.41,87.74,12670275.5874,2.347,61.093333333333334,14.27195384895378,49.22,87.74,38.519999999999996,-13.189999999999998,-5.660000000000004,6.919999999999995,0,1,1,0,-11.06,3.9025932953826725,6.678422794834418,21.22131750164453,-6.660000000000004,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
ORCAUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,1.6767,1.6767,-0.001396,7649769.0,12855436.8045,13.96,1.7945,1.414,18782329.736,53.63,55.49,55.01,57.63,63.41,88.24,12865837.419000002,-0.081,62.23499999999999,13.195365474286794,53.63,88.24,34.60999999999999,-7.919999999999995,-2.6200000000000045,-4.0,0,1,0,0,13.96,2.0697631947403705,5.795388728315366,-3.1006081665473473,6.270000000000003,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
ORCAUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,1.6489,1.6489,-0.002508,7609459.0,12671271.1268,3.06,1.7945,1.4355,15727593.1044,59.11,56.38,53.56,55.96,62.04,88.16,12481231.842,1.523,62.535000000000004,12.886283793243106,53.56,88.16,34.599999999999994,-5.659999999999997,-2.3999999999999986,3.1499999999999986,0,1,1,0,3.06,-1.6580187272618896,5.484149198427362,-0.5269440162180006,0.8900000000000006,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
ORCAUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,1.5884,1.5884,-0.001246,7470403.0,11878687.8103,5.99,1.7945,1.4929,13355829.4318,47.57,48.37,49.35,49.82,58.36,83.28,12086656.9893,-1.721,56.125,13.866296910134299,47.57,83.28,35.71,-9.990000000000002,-0.46999999999999886,-2.25,0,1,0,0,5.99,-3.6691127418278846,5.673567394793634,-1.827409806662994,-8.010000000000005,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
ORCAUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,1.672,1.672,-0.000581,7660130.0,12797779.191,-1.4200000000000002,1.7851,1.5214,11189205.4692,40.86,53.07,60.04,56.33,60.46,88.18,13055693.503500002,-1.975,59.82333333333333,15.63311698499908,40.86,88.18,47.32000000000001,-7.390000000000001,3.710000000000001,-15.469999999999999,0,1,0,0,-1.4200000000000002,5.263157894736836,3.5522047765950067,2.5397157288569394,4.700000000000003,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
ORCAUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,1.672,1.672,0.000301,8185807.0,13698129.4338,2.56,1.7689,1.5214,11495769.4456,55.38,49.88,51.67,55.1,60.87,88.29,13409335.7352,2.154,60.19833333333333,14.26886599091416,49.88,88.29,38.410000000000004,-10.989999999999995,-3.4299999999999997,0.28000000000000114,0,1,1,0,2.56,0.0,3.394355160224081,6.862507555354802,-3.1899999999999977,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
ORCAUSDT,2026-04-29 21:45:00.809610+00:00,1.645,-0.1699999999999999,1.7689,1.5214,11273099.1632,52.3,58.71,52.03,54.04,60.93,87.8,13377367.01,-1.1e-05,,,,,,4459151.603329667,7723401.098723041,-1.1e-05,13377367.01,13377367.010011,,,,1,2,0,0,58.71,-110.16746411483254,45.24431826510807,37.715183893292384,13377317.129999999,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
PAXGUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,4579.31,4579.31,5.6e-05,10986295.0,50319867.8108,-1.83,4691.6,4551.55,5749275.8578,59.75,60.46,46.7,32.02,31.47,39.27,50211929.87496,0.215,44.945,12.990921060494518,31.47,60.46,28.990000000000002,28.990000000000002,14.68,27.729999999999997,0,0,1,0,-1.83,,,,,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
PAXGUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,4589.23,4589.23,2.1e-05,10965554.0,50342310.1363,-1.79,4691.6,4551.55,6187941.5844,62.84,52.1,52.0,36.76,34.09,39.85,50226971.69945,0.23,46.27333333333333,11.14805394078566,34.09,62.84,28.75,18.009999999999998,15.240000000000002,26.080000000000005,0,0,1,0,-1.79,0.21662652233631619,,-0.18878976033321893,-8.36,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
PAXGUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,4602.49,4602.49,6.9e-05,10890183.0,50120978.2392,-1.78,4691.6,4551.55,7033291.97836,80.85,74.14,63.64,44.9,37.47,40.9,50468220.11439999,-0.688,56.98333333333333,18.405058724890463,37.47,80.85,43.379999999999995,36.67,18.740000000000002,35.949999999999996,0,2,0,0,-1.78,0.288937359862107,0.051131483567765354,-0.6873432933712231,22.04,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
PAXGUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,4563.89,4563.89,0.000101,10862233.0,49577729.72559,-1.27,4630.39,4551.55,7113468.24606,41.65,27.24,28.47,32.91,30.22,38.12,49513068.27918,0.131,33.10166666666667,5.699296155374509,27.24,41.65,14.41,-2.9800000000000004,-4.439999999999998,8.740000000000002,2,0,1,0,-1.27,-0.8386764555707749,0.6311901653699352,-0.2566531710256892,-46.900000000000006,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
PAXGUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,4541.64,4541.64,5.4e-05,11414227.0,51856887.82186001,-0.62,4605.22,4536.62,8201659.47344,43.93,33.53,31.6,32.58,27.5,36.82,51345389.358380005,0.996,34.32666666666666,5.588637281723217,27.5,43.93,16.43,6.030000000000001,-0.9799999999999969,11.350000000000001,1,0,1,0,-0.62,-0.48752270541139175,0.5486674367130765,5.081772780974214,6.290000000000003,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
PAXGUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,4537.01,4537.01,8.5e-05,11226961.0,50927403.67937,-1.12,4605.22,4508.69,9792947.36042,36.01,39.5,42.78,36.23,26.56,36.44,50668519.9213,0.511,36.25333333333333,5.425744802943341,26.56,42.78,16.220000000000002,12.940000000000001,6.550000000000004,-0.21999999999999886,1,0,1,0,-1.12,-0.10194555270783834,0.47739665141100923,-1.6406367246770248,5.969999999999999,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
