symbol,scan_time,price,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_contracts,funding_rate,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,orderbook_imb,cvd_avg,taker_buy_ratio,basis_bps,orderbook_bid_depth,orderbook_ask_depth,trade_count,target_time,future_scan_time,future_price,future_return_pct,label
SWARMSUSDT,2026-04-29 23:01:12.560132+00:00,0.02567,16.650000000000002,0.0264,0.01806,8441795.384,,,,,,,562513.6409,0.000712,,,,,,,,,0,0,16.650000000000002,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
TACUSDT,2026-04-29 23:01:12.560132+00:00,0.01587,29.13,0.019606,0.012364,15231931.1206,,,,,,,10376166.249,0.000722,,,,,,,,,0,0,29.13,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
TAOUSDT,2026-04-29 23:01:12.560132+00:00,255.43,-0.77,266.5,248.5,17297757.93,47.19,50.61,55.72,49.8,54.08,47.59,23044516.5636,0.000179,50.83166666666667,3.4447375323334377,47.19,55.72,8.530000000000001,-3.469999999999999,5.920000000000002,-2.6099999999999994,0,0,-0.77,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
TIAUSDT,2026-04-29 23:01:12.560132+00:00,0.3457,-4.84,0.3821,0.34,9535671.7894,30.74,39.12,36.3,31.76,41.28,49.59,3377193.7722,2.5e-05,38.13166666666667,6.939338345020127,30.74,49.59,18.850000000000005,-2.1600000000000037,4.539999999999996,-1.0200000000000031,0,0,-4.84,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
TONUSDT,2026-04-29 23:01:12.560132+00:00,1.3194,1.39,1.3646,1.2937,18329719.8546,43.59,53.08,54.2,52.88,51.58,48.96,29754544.0968,8.7e-05,50.714999999999996,3.924781522581861,43.59,54.2,10.61,1.5,1.3200000000000003,-9.29,0,0,1.39,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
TRUMPUSDT,2026-04-29 23:01:12.560132+00:00,2.393,-3.74,2.513,2.294,7015423.1462,51.55,56.81,55.69,39.28,32.11,30.76,7793323.5417,-0.000275,44.36666666666667,11.797424577706215,30.76,56.81,26.05,24.700000000000003,16.409999999999997,12.269999999999996,0,0,-3.74,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
TRXUSDT,2026-04-29 23:01:12.560132+00:00,0.32348,0.12,0.32428,0.32124,12360545.044,46.61,49.35,54.14,53.99,47.48,52.85,17779431.24,4.7e-05,50.73666666666667,3.352346441921938,46.61,54.14,7.530000000000001,1.8700000000000045,0.14999999999999858,-7.380000000000003,0,0,0.12,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
USELESSUSDT,2026-04-29 23:01:12.560132+00:00,0.03804,-3.3300000000000005,0.04258,0.03644,12004767.8168,48.9,52.65,50.28,41.19,40.34,45.61,1720738.6392,-0.000495,46.495,4.996089470776118,40.34,52.65,12.309999999999995,12.309999999999995,9.090000000000003,7.710000000000001,0,0,-3.3300000000000005,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
VELVETUSDT,2026-04-29 23:01:12.560132+00:00,0.11687,0.6,0.1193,0.10539,10674392.652,,,,,,,2079459.7291,0.001624,,,,,,,,,0,0,0.6,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
VIRTUALUSDT,2026-04-29 23:01:12.560132+00:00,0.6885,-0.24,0.7248,0.6663,20472187.1438,50.73,57.85,53.77,46.12,46.67,49.82,3407907.6945,-0.000137,50.82666666666666,4.437200318519176,46.12,57.85,11.730000000000004,11.18,7.650000000000006,4.609999999999999,0,0,-0.24,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
WIFUSDT,2026-04-29 23:01:12.560132+00:00,0.178,-0.2799999999999999,0.1874,0.171,12344164.65,35.11,49.72,53.01,47.38,47.22,42.24,16715022.36,-0.000419,45.78,6.3057212117251105,35.11,53.01,17.9,2.5,5.6299999999999955,-12.270000000000003,0,0,-0.2799999999999999,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
WLDUSDT,2026-04-29 23:01:12.560132+00:00,0.2467,-1.55,0.2565,0.2372,8080136.2928,44.77,58.52,54.23,43.31,39.86,37.72,9747660.2334,-0.000955,46.401666666666664,8.228271791006097,37.72,58.52,20.800000000000004,18.660000000000004,10.919999999999995,1.4600000000000009,0,0,-1.55,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
XLMUSDT,2026-04-29 23:01:12.560132+00:00,0.15994,-1.3299999999999998,0.16467,0.15824,13468693.6376,48.77,51.52,49.75,41.7,33.32,43.44,9085145.3924,6.1e-05,44.75,6.762496580405791,33.32,51.52,18.200000000000003,18.200000000000003,8.049999999999997,7.07,0,0,-1.3299999999999998,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
XMRUSDT,2026-04-29 23:01:12.560132+00:00,375.93,-0.89,385.33,369.62,13330810.3366,,,,,,,27050990.493600003,0.000497,,,,,,,,,0,0,-0.89,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
XRPUSDT,2026-04-29 23:01:12.560132+00:00,1.36969,-0.63,1.4061,1.34491,44886583.4708,49.07,58.89,57.32,44.52,38.78,44.25,137561514.1971,-2.1e-05,48.80500000000001,7.923289089765689,38.78,58.89,20.11,20.11,12.799999999999997,4.549999999999997,0,0,-0.63,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
ZBTUSDT,2026-04-29 23:01:12.560132+00:00,0.1784,-4.51,0.19404,0.16789,14514072.548,36.53,38.99,40.03,43.95,50.12,65.58,8460791.264,0.000437,45.86666666666667,10.760190828543266,36.53,65.58,29.049999999999997,-11.129999999999995,-3.9200000000000017,-7.420000000000002,0,0,-4.51,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
ZECUSDT,2026-04-29 23:01:12.560132+00:00,327.29,-2.43,340.59,318.05,29961125.304,65.6,64.83,61.07,44.78,38.0,51.93,52078901.91820001,8.7e-05,54.36833333333333,11.369371867727198,38.0,65.6,27.599999999999994,26.83,16.29,20.819999999999993,0,0,-2.43,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
ZENUSDT,2026-04-29 23:01:12.560132+00:00,5.721,-1.6,5.985,5.536,5578057.2464,30.91,52.39,54.85,42.28,39.21,46.46,4041293.2323,-0.000139,44.35,8.839477360115811,30.91,54.85,23.94,13.18,12.57,-11.370000000000001,0,0,-1.6,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
ZEREBROUSDT,2026-04-29 23:01:12.560132+00:00,0.02685,35.08,0.02761,0.01864,25762882.33608,,,,,,,2798037.88245,-0.000233,,,,,,,,,0,0,35.08,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:01:12.560132+00:00,,,,
