symbol,scan_time,market_provider,price,mark_price,funding_rate,oi_contracts,oi_value_now,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_value_1h_ago,oi_change_pct_1h
HUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.17497,0.17497,-6e-05,5687478,9945124.0308,3.2300000000000004,0.19179,0.16807,31663991.4172,36.44,39.89,39.38,50.55,63.3,69.62,10065322.794799998,-1.194
BSBUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.3991,0.3991,-0.001006,1022003,4057454.1103,-51.24999999999999,0.94101,0.29843,31526888.9508,64.85,50.96,30.2,26.54,34.34,50.18,4035324.7728999997,0.548
RAVEUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.75513,0.75513,0.001303,4081418,30826950.154,-13.51,0.88423,0.72281,30050594.5128,44.68,49.22,41.22,28.64,33.76,44.89,31624901.945,-2.523
MUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,3.34993,3.34993,0.000265,515586,17269707.7458,-3.52,3.66069,3.26216,30019656.2846,44.82,42.19,32.5,35.46,31.28,49.07,17234303.2137,0.205
ZECUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,323.58,323.58,3.5e-05,16082969,52052529.1685,-3.05,340.59,318.25,29892983.6684,49.7,53.65,43.22,33.04,33.07,50.87,53285664.797,-2.314
FILUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.907,0.907,-0.000111,110041430,9965351.900799999,-0.8699999999999999,0.9902,0.8885,28610332.13942,50.15,48.48,35.37,38.92,42.94,48.05,9876477.6752,0.9
ADAUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.24414,0.24414,-0.00011,19151323,46733058.3846,-0.79,0.25397,0.24237,25436901.9752,41.98,46.33,35.7,36.91,40.62,44.95,46299405.562199995,0.937
ASTERUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.65662,0.65662,0.000149,50828124,33369679.96848,2.09,0.68085,0.64313,25129745.64408,48.0,41.93,37.56,46.77,50.41,45.28,33250976.55684,0.357
ZEREBROUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.02557,0.02557,-0.000496,58642552,1493625.79944,31.759999999999998,0.02611,0.01864,22339439.82482,57.35,57.14,63.15,79.16,81.57,78.19,1630347.76611,-8.386
AINUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.09421,0.09421,-0.001157,3970005,3738156.7079999996,4.81,0.09907,0.08572,22266404.5376,40.74,40.66,50.49,58.51,66.29,66.49,3800040.5431999997,-1.629
BCHUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,447.84,447.84,9e-06,2351989,10530089.9519,0.04,455.32,446.41,21284538.3532,41.07,45.95,40.35,39.15,43.51,48.11,10437660.222399998,0.886
VIRTUALUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.6861,0.6861,-0.00029,4469867,3063646.8418,-0.49,0.7248,0.68,20846947.3468,47.0,46.96,38.52,40.43,44.12,49.11,3020076.6492,1.443
AAVEUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,94.36,94.36,6.5e-05,13102309,12335823.9235,-2.3,98.72,92.95,19965015.2228,42.31,49.27,43.43,37.68,42.49,45.11,12643652.056000002,-2.435
TONUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,1.321,1.321,-0.000233,23067004,30432298.377199996,2.07,1.3646,1.2878,17313893.7858,27.76,47.56,47.79,52.05,51.03,48.84,30258860.560599998,0.573
GIGGLEUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,32.77,32.77,-0.000119,7849183,2566682.8410000005,-3.58,35.54,32.51,16810515.7328,29.68,40.73,31.4,28.78,39.93,49.48,2667204.603,-3.769
1000BONKUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.0061714,0.0061714,-0.000372,981578,6045146.2708,-0.73,0.006535,0.006118,16342661.31,39.23,45.19,38.05,39.88,45.39,51.09,6023720.5014,0.356
PUMPUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.001731,0.001731,-0.000244,3119467,5396677.91,-2.42,0.002034,0.00173,15984677.308,40.17,34.23,29.17,30.66,41.76,44.91,5354576.63,0.786
IDOLUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.02329,0.02329,-0.000755,619215,1442151.735,-1.47,0.02436,0.02321,15412866.012,35.19,38.21,38.49,44.84,50.62,49.7,1444122.0690000001,-0.136
SOONUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.16572,0.16572,0.000247,32779212,5431843.22052,-4.1000000000000005,0.17798,0.16306,15311966.31226,41.32,49.23,44.28,41.32,38.46,51.8,5739221.01946,-5.356
ZBTUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.18739,0.18739,0.000123,4659247,8707666.7183,-2.7199999999999998,0.19826,0.16789,15081549.347,50.89,51.89,59.14,54.0,53.01,68.65,8777685.0568,-0.798
TAOUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,251.6,251.6,0.00021,8914763,22411714.182,-1.71,266.5,249.6,14856484.266,53.28,50.19,39.05,38.52,48.75,45.85,21816298.422,2.729
TACUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.016955,0.016955,0.001914,7037224,11896427.172,28.910000000000004,0.019606,0.012364,14328466.4512,48.41,48.34,53.72,71.68,77.06,94.11,11601627.639,2.541
FARTCOINUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.1981,0.1981,0.00028,49654379,9816670.7283,-1.63,0.2156,0.1967,14085666.1152,46.37,44.19,34.84,38.83,45.04,50.97,9950117.832899999,-1.341
MOODENGUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.05827,0.05827,-0.000424,7793418,4540445.3268,1.44,0.06677,0.05715,13479151.1608,43.31,49.0,42.03,46.2,49.63,58.0,4528686.711,0.26
RIVERUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,6.054,6.054,-5.1e-05,5158494,31203730.206,-3.64,6.362,5.946,13238872.972,51.66,54.77,45.71,40.36,41.78,37.39,31540465.938,-1.068
USELESSUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.03771,0.03771,-0.00056,4664802,1750700.1906,-4.3,0.04258,0.03767,13234429.8616,27.72,30.68,25.2,32.39,36.85,44.58,1763981.6823,-0.753
TRXUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.32346,0.32346,-2.5e-05,559894,18108651.642,0.05,0.32428,0.32124,13186725.89,53.72,55.51,56.79,53.73,46.65,52.7,18196948.032,-0.485
XMRUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,374.18,374.18,8.9e-05,7020212,26238744.3712,-1.51,385.33,372.7,12741752.0366,32.97,33.71,34.99,36.13,44.37,56.2,25988792.3712,0.962
HBARUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.08849,0.08849,4.6e-05,13515746,11943864.7402,-0.6,0.09107,0.08797,11817766.6182,39.69,45.47,39.35,38.32,38.08,45.67,11957199.7732,-0.112
ORCAUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,1.672,1.672,0.000301,8185807,13698129.4338,2.56,1.7689,1.5214,11495769.4456,55.38,49.88,51.67,55.1,60.87,88.29,13409335.735199999,2.154
LABUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.67313,0.67313,-0.00041,1277259,8588417.241899999,-2.85,0.69973,0.63505,10964011.9114,51.29,61.92,58.25,50.48,46.47,59.94,8644644.1661,-0.65
VELVETUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.11733,0.11733,-0.00104,1605810,1885220.9400000002,2.16,0.1193,0.10539,10891408.4796,52.62,55.48,57.39,56.63,58.9,69.31,1927240.7480000001,-2.18
XLMUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.16055,0.16055,-0.000148,5721963,9170017.903800001,-1.02,0.16467,0.1594,10738744.9014,41.87,46.8,41.39,38.79,32.5,43.57,9183388.3956,-0.146
LDOUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.3777,0.3777,-0.000232,88367366,3329682.3508800003,-2.5,0.4004,0.3715,10315044.70064,35.55,50.54,46.34,38.93,43.26,51.71,3169480.1035200004,5.055
AIOTUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.11448,0.11448,0.000169,1205924,1384762.5292,-12.1,0.14221,0.07484,10223419.3322,59.82,53.73,53.95,54.01,61.34,74.86,1386064.7014,-0.094
WIFUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.1765,0.1765,0.000114,10229775,17994174.225,-0.7799999999999999,0.1874,0.1744,10106565.686,44.8,48.27,39.09,40.05,42.93,40.99,17927224.926,0.373
SPXUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.3677,0.3677,-0.000205,17605737,6456023.757900001,2.76,0.396,0.3576,9865428.2856,42.62,42.91,36.25,42.61,45.86,55.77,6372409.924000001,1.312
TIAUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.3521,0.3521,-0.000252,8743702,3071662.5126,-2.8400000000000003,0.3821,0.3495,9843944.5258,38.94,39.15,29.6,34.73,44.15,51.24,3085060.392,-0.434
PAXGUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,4537.01,4537.01,8.5e-05,11226961,50927403.67937,-1.1199999999999999,4605.22,4508.69,9792947.36042,36.01,39.5,42.78,36.23,26.56,36.44,50668519.9213,0.511
BASUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.014319,0.014319,0.000613,8639670,1242989.3229,1.0699999999999998,0.014934,0.011789,9548206.11922,60.71,55.33,54.7,55.19,49.93,59.82,1209368.6303400001,2.78
PRLUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.31873,0.31873,0.000777,2917342,9299902.8276,-8.19,0.37894,0.3078,9547860.264,61.33,64.08,51.53,43.6,56.64,68.42,9467679.9294,-1.772
SUIUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.9058,0.9058,-5.5e-05,83370919,75408996.2355,-1.55,0.9385,0.8987,9341399.7584,39.8,46.33,37.84,33.89,35.95,43.35,75360243.6855,0.065
LINKUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,9.106,9.106,-0.000118,27659972,25145680.5452,-1.23,9.415,9.062,9149796.8892,39.21,42.86,36.07,35.36,37.89,47.68,25099545.5384,0.184
CHIPUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.06322,0.06322,-0.00114,1334446,8435033.166000001,-11.34,0.07155,0.06155,8915922.63,35.86,45.85,45.25,33.11,38.24,,8510120.325000001,-0.882
BNBUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,618.47,618.47,-2.9e-05,3806537,23525540.6211,-0.83,629.46,615.43,8819225.0566,34.04,44.47,38.65,37.2,37.33,46.65,23569729.7661,-0.187
CROSSUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.10591,0.10591,0.000641,837948,887303.1372,1.7399999999999998,0.11054,0.10231,8728453.954,37.27,39.69,43.25,51.26,49.4,59.93,890763.6224,-0.388
INJUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,3.466,3.466,0.000202,1876078,6493105.958,-0.65,3.629,3.442,8417435.628,33.2,40.52,36.11,34.46,42.99,57.64,6439152.429,0.838
FLOKIUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,3.2115e-05,3.2115e-05,0.000255,1653386,5294637.9878,0.9199999999999999,3.4348e-05,3.1796e-05,8149742.0726,31.53,44.33,40.08,44.51,46.88,55.48,5245882.9703,0.929
SWARMSUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.02415,0.02415,0.000228,5082046,1225789.4952,4.58,0.0264,0.01806,7334808.6808,64.07,47.2,48.95,55.94,56.27,73.79,1249899.1236,-1.929
CLUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,106.681,106.681,-0.001013,9558679,10217271.9831,6.529999999999999,107.561,98.38,7216138.46248,61.24,56.38,66.2,78.22,79.58,63.98,10521756.6993,-2.894
CAKEUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,1.4862,1.4862,0.00035,2049388,3041906.6084,-0.52,1.5288,1.48,7088789.0222,35.28,40.68,35.04,35.85,40.02,47.76,3027556.3959999997,0.474
CATIUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.05049,0.05049,1.6e-05,10061212,508594.2666,8.68,0.05349,0.04636,7049645.35276,44.06,39.47,46.66,63.94,66.42,58.51,566657.1087,-10.247
AIXBTUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.02762,0.02762,0.00026,4690099,1292122.2745,0.38999999999999996,0.02991,0.02741,6919994.6998,27.12,28.68,31.43,39.35,47.83,54.16,1381017.584,-6.437
APEUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.1479,0.1479,-0.000688,438617155,6443286.00695,-7.920000000000001,0.1637,0.1434,6766470.68472,43.27,55.64,50.22,38.63,48.28,62.17,6451000.871770001,-0.12
JELLYJELLYUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.052155,0.052155,0.000554,3112566,16177873.0416,0.58,0.056506,0.050702,6357530.5184,57.02,54.12,43.05,45.54,55.44,58.57,16220436.188000001,-0.262
SHIBUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,6.144e-06,6.144e-06,0.000332,20793078,12748236.1218,0.6799999999999999,6.567e-06,6.078e-06,6292234.5892,38.69,47.92,39.87,43.64,47.85,52.93,12675532.8845,0.574
GALAUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.003233,0.003233,-0.000164,1108371936,3573391.1216639997,-1.43,0.003395,0.0032,6288673.997314,33.03,41.3,32.97,33.35,40.21,49.73,3545286.0822079997,0.793
WLDUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.2465,0.2465,-0.000438,34737313,8531484.072800001,-2.06,0.2565,0.2448,6097024.1022,43.66,45.4,37.5,35.33,36.3,37.89,8528457.7896,0.035
SUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.04594,0.04594,-0.000537,49543427,2265620.91671,-1.01,0.04803,0.0456,5987949.67586,38.12,42.36,37.18,41.44,47.93,55.72,2279449.16568,-0.607
JASMYUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.005735,0.005735,-7.9e-05,48924097,2798458.3484,-3.46,0.006013,0.005682,5983319.51846,44.03,48.69,37.66,33.96,41.28,53.49,2720268.7512000003,2.874
TRUMPUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,2.36,2.36,-0.000646,30687151,7214549.2001,-4.36,2.526,2.349,5718147.381,22.08,34.45,29.64,22.64,26.65,29.61,7365228.551700001,-2.046
OPGUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.26823,0.26823,4.8e-05,851173,2286506.0299,-6.550000000000001,0.31892,0.25955,5445420.448,58.0,62.13,50.59,40.03,59.84,,2185761.721,4.609
PIEVERSEUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.78824,0.78824,-0.000231,950361,7464420.402299999,8.14,0.8013,0.71659,5421117.8036,35.97,56.25,60.11,61.84,55.51,55.71,7486467.4224,-0.294
AUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.09585,0.09585,-0.000143,24179487,2309866.39311,4.74,0.09827,0.09096,5317899.2896,38.08,53.12,55.55,57.2,64.29,66.4,2325405.39844,-0.668
ARCUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.074964,0.074964,-6e-05,1890860,1415157.4412,10.43,0.077351,0.064057,5117724.30714,41.1,43.18,49.9,61.31,57.57,58.64,1448736.0529200002,-2.318
LTCUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,55.43,55.43,-2.2e-05,3099533,17137317.957,0.47000000000000003,57.74,54.98,5051573.892,37.78,42.1,36.92,41.79,45.18,49.89,17092040.976,0.265
RAYUSDT,2026-04-29T18:05:39.799652+00:00,kucoin,0.7803,0.7803,0.000353,2822056,2196123.9792,4.37,0.822,0.7419,5015323.0166,40.69,41.85,43.38,52.28,58.78,70.12,2184785.6052,0.519
