symbol,scan_time,market_provider,price,mark_price,funding_rate,oi_contracts,oi_value_now,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_value_1h_ago,oi_change_pct_1h
VIRTUALUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.7157,0.7157,-6e-06,5023436,3593766.1144000003,1.77,0.7177,0.6905,9725703.6022,48.0,56.38,67.5,66.92,57.87,55.16,3452315.7956000003,4.097
USELESSUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.04127,0.04127,8.4e-05,4830500,1990166.0,-1.22,0.04208,0.04018,9568545.8048,36.36,46.86,52.77,48.66,44.31,51.42,1978215.116,0.604
GIGGLEUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,34.08,34.08,-3.9e-05,7767872,2645737.2032000003,-3.6999999999999997,36.28,32.09,8735846.6808,43.05,48.18,50.01,49.86,45.42,52.05,2474377.5966000003,6.925
ADAUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.25364,0.25364,8.9e-05,16988695,43069739.564,0.76,0.25449,0.24812,8722150.1268,40.8,59.73,67.15,68.06,57.5,51.57,42176319.87280001,2.118
JELLYJELLYUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.046834,0.046834,0.000235,3207102,15015972.2742,1.16,0.053107,0.045756,8638165.58,51.14,43.04,36.15,44.87,55.76,49.51,15022274.380800001,-0.042
ZBTUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.1695,0.1695,-0.000309,3492114,5905164.774,19.36,0.2088,0.12941,8307630.2442,52.53,40.81,42.75,51.46,66.8,76.52,6013343.117,-1.799
XMRUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,388.52,388.52,-0.000284,7816082,30374076.260200005,4.52,389.9,366.42,8270040.8198,63.22,57.25,64.03,74.81,66.54,63.63,30130328.4099,0.809
FLOKIUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,3.3192e-05,3.3192e-05,-0.000291,1738080,5763125.664,1.24,3.3237e-05,3.188e-05,8150307.555,44.5,64.53,72.05,66.44,55.19,60.23,6051732.896,-4.769
SOONUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.19079,0.19079,0.000556,34906605,6663321.82845,-5.84,0.2064,0.18025,7654050.34954,61.56,57.87,55.21,46.31,49.7,59.71,6521874.43824,2.169
CATIUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.04775,0.04775,-0.000858,7701669,367908.72813,0.45999999999999996,0.04787,0.04651,7562131.17122,55.51,72.1,67.31,57.95,55.96,50.21,374714.90219,-1.816
SOMIUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.1878,0.1878,-0.000529,8772478,1648348.6162,8.110000000000001,0.2558,0.1733,7515145.9362,63.6,46.94,38.23,48.04,58.14,62.57,1672978.1724,-1.472
RIVERUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,6.714,6.714,0.000861,4903584,32927566.56,3.9899999999999998,6.849,6.028,7435815.276,46.36,48.15,55.57,61.97,57.96,39.73,32824947.93,0.313
AAVEUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,95.84,95.84,6.5e-05,11520143,11035144.979700001,0.29,96.33,93.06,7126400.6298,47.91,58.96,68.23,64.14,55.3,46.96,11080017.805200001,-0.405
MOODENGUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.0593,0.0593,-0.000165,8487216,5023583.1504,2.09,0.05974,0.05684,6953081.1004,37.03,52.96,59.01,62.93,53.49,59.66,5199199.8804,-3.378
BEATUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.55901,0.55901,-0.000114,2096964,11720560.885200001,-1.5,0.57821,0.53703,6912373.5466,57.38,53.87,51.1,48.57,51.76,60.81,11791366.137600001,-0.6
OPGUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.31156,0.31156,-0.000282,604375,1894776.0625,12.629999999999999,0.31997,0.2481,6907001.5348,61.65,56.89,60.93,68.72,81.62,,1868322.0887,1.416
ETHFIUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.4443,0.4443,3.5e-05,3493594,1551854.4548,0.13,0.446,0.4327,6737332.03,48.42,59.31,60.98,55.19,44.57,45.07,1532787.614,1.244
TRADOORUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.792,0.792,-0.000522,4226625,3339033.75,-24.3,1.058,0.758,6648564.268,39.75,38.34,42.75,21.96,21.89,32.69,3404560.3000000003,-1.925
HBARUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.09287,0.09287,0.000114,13088199,12151083.9516,1.73,0.09288,0.09018,6233219.4464,55.82,62.43,69.16,71.31,64.29,57.65,12126777.511200001,0.2
CAKEUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,1.5162,1.5162,-0.000199,2175623,3298462.0303,0.4,1.5175,1.4903,6044773.1504,56.71,62.14,64.05,64.11,51.24,52.59,3331481.1722,-0.991
HUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.15443,0.15443,2.4e-05,5273137,8146469.351299999,8.43,0.15808,0.14108,6002794.0182,45.18,57.19,57.82,61.06,70.29,69.17,8291181.679199999,-1.745
BCHUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,452.89,452.89,0.00014,2598768,11765922.120000001,-0.13,455.45,451.54,5796528.8106,42.52,45.56,44.93,44.83,47.08,51.15,11851383.21,-0.721
MOVRUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,2.307,2.307,0.000524,18013158,4137802.52418,1.31,2.82,2.2,5778455.0302,48.3,43.69,41.79,45.1,52.76,58.76,4089495.88944,1.181
SIRENUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.68119,0.68119,-0.000863,1356225,9240774.66,2.85,0.81002,0.65695,5544054.966,58.59,52.39,52.55,48.84,49.11,48.29,9323416.814399999,-0.886
SUIUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.949,0.949,0.000103,78400787,74347466.31210001,0.38999999999999996,0.95,0.9315,5313886.771,43.78,56.86,64.32,60.17,51.27,51.57,74347794.42390001,-0.0
DOGSUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,3.263e-05,3.263e-05,-0.000661,74404159,2427807.70817,0.33,3.292e-05,3.168e-05,5309329.75636,58.16,58.91,56.17,56.46,51.24,55.26,2441647.5595199997,-0.567
ZENUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,6.131,6.131,-0.000256,7058369,4320427.6649,1.18,6.158,5.986,5306923.5124,40.26,50.33,52.48,57.93,52.32,55.9,4361385.724300001,-0.939
TRXUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.32275,0.32275,-0.000266,556011,17951927.156999998,0.02,0.32451,0.32238,5282922.576,45.71,28.03,33.25,40.01,34.9,52.17,18295783.707,-1.879
INJUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,3.664,3.664,-0.002322,2078453,7598824.1680000005,3.18,4.011,3.498,5266727.16,43.0,41.54,45.56,56.97,61.64,69.8,7360372.536,3.24
NOTUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.0004255,0.0004255,-0.000536,37501970,1595333.8037999999,1.47,0.0004562,0.0004054,5212338.05112,50.95,51.25,48.16,52.52,58.17,58.15,1586673.2979,0.546
ZEREBROUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.01614,0.01614,-0.0006,74621700,1208125.3229999999,-12.989999999999998,0.01911,0.01563,5207056.21146,64.45,49.1,37.46,33.91,47.52,65.66,1057438.5008099999,14.25
AUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.09091,0.09091,-0.000257,21652017,1967951.82513,3.04,0.09112,0.08664,5200279.35898,53.73,68.45,71.98,72.52,64.26,63.26,1985933.32095,-0.905
ALGOUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.12101,0.12101,0.000141,54567708,6603784.02216,5.7700000000000005,0.12121,0.1132,5159642.90868,58.33,65.55,70.53,69.81,74.1,65.24,6571085.50734,0.498
CETUSUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.02854,0.02854,0.000214,5793625,1652921.2125,-4.51,0.03197,0.02738,5151312.8518,48.97,56.34,57.63,51.12,55.87,64.62,1653924.6125999999,-0.061
GALAUSDT,2026-04-26T11:58:52.180560+00:00,kucoin,0.003445,0.003445,0.000539,1200108372,4130773.0164240003,-3.06,0.003591,0.003404,5149524.262402,52.55,46.65,41.0,43.72,54.18,58.54,4146811.2666900004,-0.387
BTCUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,78012.5,78012.5,-4.3e-05,29677604,2315224082.0499997,0.38999999999999996,78200.0,77102.5,212069842.812,52.08,56.98,54.51,58.39,55.56,63.68,2308873318.4625,0.275
ETHUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,2346.47,2346.47,-4.3e-05,27774653,651723900.2491,1.39,2352.2,2300.54,138884087.8126,60.92,73.16,69.39,70.02,57.12,56.77,656415713.9434999,-0.715
SOLUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,86.32,86.32,-2.2e-05,39950436,344852163.552,-0.27999999999999997,86.75,85.518,58376079.465,56.4,57.11,50.23,51.1,50.92,51.88,344150122.992,0.204
BSBUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.67772,0.67772,-0.000357,651336,4414234.3392,8.07,0.93747,0.52079,31123614.235,56.84,56.54,53.79,52.8,61.45,82.17,4393651.9828,0.468
RAVEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.89365,0.89365,0.000706,3146974,28117583.2952,-0.01,1.11629,0.711,30373387.5534,45.35,44.0,43.21,45.92,37.14,45.16,28409554.689600002,-1.028
SKYAIUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.18607,0.18607,2.5e-05,3968679,7384521.0153,-4.37,0.20438,0.18038,29392892.3196,20.4,36.36,45.86,41.52,48.05,65.67,7457056.6834,-0.973
AINUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.07364,0.07364,0.003113,1925865,1417821.813,18.64,0.07635,0.06057,25068069.7088,59.9,67.31,86.27,80.91,72.95,57.61,949078.1196000001,49.389
ORCAUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,1.6448,1.6448,-0.002787,6647046,11013490.5174,41.86,1.8758,1.0969,25017287.9528,40.33,40.13,46.92,63.25,79.2,87.47,11001323.900700001,0.111
ZECUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,355.09,355.09,1e-05,17723283,62891069.72550001,-1.25,360.98,348.88,20782485.6626,59.23,60.76,54.09,49.8,60.94,63.1,62741550.1295,0.238
PEPEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,3.9134e-06,3.9134e-06,0.000162,12267725,24964427.8078,1.46,3.9479e-06,3.7813e-06,18730932.678952,64.03,60.08,57.26,60.55,57.69,58.23,24209076.175752,3.12
IDOLUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.02288,0.02288,0.005184,513088,1174971.52,-0.64,0.02331,0.0224,17030570.382,49.52,46.58,50.38,49.3,43.37,48.03,1163789.45,0.961
XRPUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,1.42769,1.42769,-2.1e-05,9208906,131471867.3996,-0.19,1.43181,1.41761,16552625.961,57.26,59.44,54.19,51.98,48.68,54.78,131845643.0642,-0.283
RAYUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.7467,0.7467,-0.005556,4447396,3323539.0308,8.4,0.877,0.6746,14958809.0864,43.52,40.76,43.88,54.06,61.14,67.39,3382349.2989,-1.739
HYPERUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.12442,0.12442,-0.000592,4037380,5016040.9120000005,-22.21,0.18127,0.12318,14868606.4384,45.27,36.93,39.26,40.78,55.21,61.02,5168264.7296,-2.945
HYPEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,41.184,41.184,1e-06,17484751,72044168.0204,-0.83,41.667,40.836,14834355.4732,63.3,61.41,52.97,48.46,48.77,52.7,70303175.4084,2.476
CROSSUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.11891,0.11891,-0.000285,1210249,1438017.8617999998,-8.16,0.13627,0.12046,13460016.9522,18.61,21.21,23.59,40.33,56.79,71.05,1413305.6782,1.749
CUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.07942,0.07942,-0.000198,2890181,2295381.7502,-2.1,0.08695,0.07837,13275508.5686,42.71,29.58,36.81,39.91,44.86,53.12,2298846.8448,-0.151
MUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,4.387,4.387,0.000264,515683,22632347.072300002,2.03,4.5752,4.21618,13187236.3614,52.9,54.33,57.18,55.47,54.24,73.24,22583411.840800002,0.217
VELVETUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.1,0.1,0.001431,1939090,1940059.545,5.029999999999999,0.10521,0.09435,11970290.2932,49.88,52.7,50.15,52.01,56.57,61.93,2039220.1005,-4.863
APEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.1502,0.1502,-0.000376,379923433,5683654.5576800015,-5.12,0.1692,0.1471,11868003.91122,37.77,30.06,34.31,42.12,53.86,66.78,5846521.36992,-2.786
DOGEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.09878,0.09878,3.2e-05,7746150,76508723.55,0.38,0.09916,0.09738,11691644.892,57.61,56.65,55.96,59.49,59.32,58.38,76196590.596,0.41
CHIPUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.06959,0.06959,3.3e-05,989883,6889585.68,-3.6799999999999997,0.07553,0.06602,11549658.65,38.22,41.41,49.29,44.02,43.36,,7126385.76,-3.323
ASTERUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.65547,0.65547,3.9e-05,50968948,33407596.966599997,-1.17,0.66464,0.63165,11172407.18006,33.26,45.38,44.75,45.66,39.2,43.04,33855379.4322,-1.323
TACUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.008978,0.008978,0.001187,6301099,5650825.5832,1.44,0.009218,0.007965,11036313.1378,47.0,51.99,57.11,58.28,60.3,82.85,5656910.3712,-0.108
PENGUUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.008803,0.008803,6e-06,137507408,12099276.82992,3.0,0.009224,0.00834,10813642.72468,52.8,44.97,46.31,56.0,60.15,67.63,11866609.4484,1.961
AGTUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.016374,0.016374,0.001325,1635470,2680535.3299999996,48.82,0.018723,0.010945,10212335.2086,63.04,63.96,56.8,61.54,65.4,60.95,2635987.3099999996,1.69
LABUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.85073,0.85073,0.001093,866070,7363760.175,16.1,0.97361,0.62546,10064709.0712,22.12,22.81,33.74,50.31,58.96,77.84,7189212.3525,2.428
USELESSUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.04072,0.04072,-0.000209,5197189,2115775.6419,-1.87,0.04174,0.04018,9872459.8398,56.89,50.16,46.95,43.25,42.23,50.67,2151835.3386000004,-1.676
VIRTUALUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.7134,0.7134,-4.7e-05,4540452,3240066.5472,1.43,0.7177,0.6905,9544698.261,65.92,65.43,60.07,61.74,57.11,54.95,3383973.264,-4.253
FILUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.9444,0.9444,0.000366,108011496,10206006.257040001,0.18,0.9573,0.9292,9507547.12008,62.98,47.58,44.54,50.89,52.51,55.03,10068097.44061,1.37
ZBTUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.19156,0.19156,0.000142,3564352,6717734.2144,40.75,0.2088,0.13574,8955818.8464,49.16,64.47,61.04,58.68,72.45,79.96,6590752.5519,1.927
AXSUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,1.407,1.407,-8.4e-05,33700912,4738348.2272,-8.7,1.628,1.385,8822731.4164,58.04,50.04,49.22,47.39,60.02,63.93,4564411.686,3.811
JELLYJELLYUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.046939,0.046939,-4.8e-05,3207813,15059719.691100001,-1.24,0.053107,0.045718,8648964.5834,65.36,64.97,49.66,46.77,56.24,49.7,15148069.250400001,-0.583
GIGGLEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,34.26,34.26,9.6e-05,8001002,2739543.0848000003,-1.35,36.28,32.09,8500247.1942,57.36,61.51,55.12,51.4,46.45,52.3,2605636.608,5.139
ADAUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.25251,0.25251,7.3e-05,16507018,41698378.1698,0.38999999999999996,0.25449,0.24812,8403381.4038,63.97,56.16,54.46,59.14,55.08,50.95,42958601.4639,-2.934
XMRUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,386.03,386.03,-0.000207,7706398,29754402.678,4.24,390.29,367.87,8241692.1738,39.0,39.68,49.23,65.42,63.15,62.95,29739190.338000003,0.051
FLOKIUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,3.2884e-05,3.2884e-05,-0.000322,1696848,5582629.92,0.7000000000000001,3.3343e-05,3.188e-05,7988657.2292,61.07,56.69,58.1,58.0,53.07,59.63,5582314.08,0.006
TRUMPUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,2.661,2.661,-0.000836,26948220,7170921.342,5.63,2.705,2.505,7682019.1034,59.2,51.24,49.57,48.29,40.44,39.49,7348410.574200001,-2.415
OPGUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.3114,0.3114,-1.5e-05,449480,1396084.88,20.34,0.36574,0.25264,7664197.9514,26.08,36.25,45.51,55.53,80.55,,1482776.446,-5.847
SOMIUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.1866,0.1866,-0.00055,8892407,1661101.6276,5.6000000000000005,0.2558,0.1754,7548815.8366,48.71,53.95,41.8,47.45,57.0,61.87,1649862.6188,0.681
CATIUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.0471,0.0471,-0.000714,7545141,356357.00943000003,-0.48,0.04787,0.04651,7536912.3828,51.15,49.26,48.67,48.97,51.44,48.68,360951.77998,-1.273
SOONUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.18692,0.18692,0.00052,35145503,6566585.7805200005,-4.93,0.2064,0.18025,7354793.36446,48.22,38.29,42.29,42.57,47.72,58.45,6645319.222320001,-1.185
RIVERUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,6.697,6.697,0.000695,4930073,33046279.319000002,4.17,6.849,6.028,7032608.996,46.19,46.88,50.58,59.42,57.67,39.67,33002595.868,0.132
MOODENGUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.05823,0.05823,0.000448,7978377,4651393.791,0.72,0.05974,0.05684,6995351.1742,65.38,54.29,49.01,51.18,49.75,58.63,4802001.347,-3.136
AAVEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,95.48,95.48,6.4e-05,12148373,11604125.8896,-0.27999999999999997,96.33,93.06,6922372.6862,68.98,54.9,55.72,58.62,54.16,46.64,11535417.3984,0.596
ETHFIUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.445,0.445,-0.000105,3322591,1479882.0314,0.27,0.4457,0.4327,6877999.7536,80.63,72.85,63.43,56.6,45.8,45.42,1533734.9000000001,-3.511
BEATUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.5614,0.5614,-7e-06,2104499,11810237.938099999,1.5599999999999998,0.57821,0.53703,6795369.7594,46.38,47.08,49.86,49.18,52.1,60.96,11749938.0726,0.513
HBARUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.09276,0.09276,7.9e-05,14048921,13037398.688,1.35,0.09303,0.09018,6590727.0634,65.93,64.66,62.13,64.51,64.03,57.56,13071434.015999999,-0.26
CAKEUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,1.5217,1.5217,-0.000284,2218758,3375396.5454,0.96,1.5218,1.4903,6238801.2746,64.4,71.74,71.3,68.0,54.02,53.28,3388087.2300000004,-0.375
TRADOORUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.799,0.799,-0.000945,4872328,3888117.7440000004,-20.549999999999997,1.015,0.758,6082361.012,46.16,45.31,46.32,23.16,21.99,32.71,3329619.8880000003,16.774
HUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.1528,0.1528,-3.7e-05,5302240,8100232.0479999995,6.0,0.15808,0.14351,5998786.3792,48.14,45.4,49.35,56.46,67.5,68.69,8056739.956699999,0.54
MOVRUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,2.2992,2.2992,0.001272,18849010,4338288.1416,2.59,2.82,2.225,5814703.1818,56.22,49.57,46.47,45.42,52.86,58.81,4066280.9107200005,6.689
BCHUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,451.68,451.68,0.000146,2624103,11858059.046699999,-0.47000000000000003,455.45,450.49,5757178.7576,56.47,56.57,46.23,42.65,45.52,50.72,11816277.2973,0.354
MASKUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.6093,0.6093,-0.00375,29798994,1825188.3825000003,18.0,0.6951,0.5045,5440533.98738,49.98,42.11,53.63,64.51,66.56,78.68,1960681.1,-6.91
INJUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,3.644,3.644,-0.0024,1945741,7107791.873,2.18,4.011,3.498,5396353.644,65.19,57.9,49.29,56.53,61.56,69.77,7793978.699,-8.804
SUIUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.9454,0.9454,9.5e-05,78459223,74214579.0357,-0.08,0.95,0.9315,5369233.7292,69.31,60.95,55.57,54.92,49.72,51.11,74249362.6164,-0.047
TRXUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.32324,0.32324,-0.000297,554301,17922768.534,0.04,0.32451,0.32262,5266742.618,38.69,43.08,44.41,45.12,37.65,52.97,17913424.008,0.052
NOTUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.0004212,0.0004212,-0.000383,36839736,1555005.2565600001,1.17,0.0004562,0.0004054,5239062.79236,62.66,52.35,46.36,49.92,55.95,57.54,1563313.78854,-0.531
ZEREBROUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.01624,0.01624,-0.000429,64876794,1057491.7422,-11.88,0.01911,0.01563,5147446.38944,53.51,48.13,44.44,37.41,47.87,66.0,1152540.6934,-8.247
DOGSUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,3.228e-05,3.228e-05,0.000179,73647773,2381032.50109,-0.76,3.292e-05,3.168e-05,5124183.69654,59.45,49.08,42.21,47.91,48.14,54.5,2399169.2754599997,-0.756
ALGOUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.11857,0.11857,0.000184,55239919,6548692.39745,1.49,0.12127,0.11353,5108220.72926,60.73,51.11,50.35,57.73,66.5,63.37,6525876.8572,0.35
AUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.09098,0.09098,-0.000179,21018847,1912925.2654699998,3.51,0.09187,0.08664,5085745.72466,64.72,55.71,59.56,68.46,64.99,63.54,1912890.2266199999,0.002
ZENUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,6.076,6.076,-7.3e-05,7081378,4311851.064200001,0.66,6.158,5.986,5060950.1594,67.52,59.23,49.74,51.05,50.13,55.3,4365879.979,-1.238
CETUSUSDT,2026-04-26T14:32:36.785702+00:00,kucoin,0.02876,0.02876,-0.000181,5323846,1533267.648,-5.319999999999999,0.03197,0.02738,5007719.7724,52.89,54.42,58.18,53.88,57.49,65.64,1642582.944,-6.655
