symbol,scan_time,market_provider,price,mark_price,funding_rate,oi_contracts,oi_value_now,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_value_1h_ago,oi_change_pct_1h
SPXUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.3848,0.3848,-7e-06,21219722,8171714.9422,1.18,0.4225,0.3781,6612092.5976,58.57,58.86,46.35,46.33,52.36,60.76,8112279.3784,0.733
FARTCOINUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.2021,0.2021,-0.000104,42728549,8643985.4627,0.9400000000000001,0.214,0.199,6489302.608,62.42,64.5,52.14,46.92,50.75,53.46,8661185.4133,-0.199
TRXUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.3256,0.3256,-3.5e-05,564854,18363403.54,0.63,0.32577,0.32298,6378377.17,36.93,45.4,56.25,60.61,49.66,55.86,18321530.66,0.229
SIRENUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.6153,0.6153,-0.004092,1345768,8273108.78,-9.01,0.70269,0.53054,6354239.7796,33.79,38.95,45.32,36.98,38.67,46.99,8508976.06,-2.772
ALGOUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.11608,0.11608,0.000233,66719963,7739515.708000001,-2.0,0.12105,0.11462,6265675.48936,57.57,53.26,47.65,44.12,56.62,59.33,7797709.312000001,-0.746
APEUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.1411,0.1411,-0.000125,395683887,5591013.323310001,-8.4,0.1541,0.139,6239290.0779,73.9,62.37,47.58,40.15,49.61,62.71,5521755.01527,1.254
SOONUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.1756,0.1756,0.000585,35021325,6146592.75075,-6.4,0.1938,0.1736,6013515.09564,39.5,44.75,38.63,34.29,42.07,54.87,6151886.13235,-0.086
ZEREBROUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.01614,0.01614,-8.9e-05,97969564,1582208.4586,-0.98,0.01666,0.01459,5848471.1148,65.08,51.41,52.33,51.92,48.79,63.11,1587044.8506500002,-0.305
ZENUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,6.005,6.005,-0.000202,7139815,4286030.9445,-1.0,6.217,5.938,5798583.1312,46.83,42.67,38.87,39.71,44.01,52.75,4278045.753900001,0.187
CAKEUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,1.5049,1.5049,4.7e-05,2157688,3248183.5152000003,-0.45999999999999996,1.5449,1.5038,5557130.692,50.99,41.73,36.09,36.66,45.04,50.87,3262507.3962000003,-0.439
PUMPUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.001767,0.001767,0.000222,3237205,5723378.44,0.91,0.001854,0.001744,5354835.994,55.15,57.76,50.51,48.4,46.49,46.14,5636850.752,1.535
AUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.08824,0.08824,-0.000265,22279420,1965267.6382,-3.26,0.09319,0.08328,5252989.37884,45.82,48.71,45.21,37.75,48.84,57.52,1973428.65098,-0.414
DOGSUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,3.103e-05,3.103e-05,-0.000455,62097413,1928124.6736500002,-3.93,3.451e-05,3.096e-05,5246375.69226,47.36,40.16,35.18,37.69,37.71,50.5,1979437.8105000001,-2.592
AIOTUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.07858,0.07858,-0.001611,1205232,958279.9632,32.690000000000005,0.08733,0.05155,5222657.7278,63.9,76.63,63.59,58.99,68.23,66.07,994655.7882,-3.657
1000BONKUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.006235,0.006235,9.7e-05,860246,5369655.532000001,-1.37,0.006498,0.006165,5165764.364,53.84,52.12,48.07,44.4,47.5,53.38,5354774.604,0.278
XAGUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,75.28,75.28,3.5e-05,32910810,24788422.092,-0.76,76.56,74.72,5111773.4476,44.98,39.55,39.93,42.82,42.68,46.44,25050147.794,-1.045
BNBUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,626.19,626.19,7.9e-05,4384250,27458557.749999996,-0.76,639.8,625.18,5021891.9938,59.26,45.5,39.21,36.41,40.73,50.42,27433994.264,0.09
PNUTUSDT,2026-04-27T13:09:33.967181+00:00,kucoin,0.05252,0.05252,0.000121,132837224,6977939.37672,-3.34,0.05599,0.05183,5011028.58298,59.77,58.97,48.15,42.2,44.64,52.88,6979598.37918,-0.024
BTCUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,76789.1,76789.1,1e-06,29789306,2287433822.9664803,-1.5599999999999998,79475.6,76547.4,663224247.581,43.68,44.71,35.72,31.8,42.45,57.76,2245932018.7551603,1.848
ETHUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,2288.68,2288.68,9e-06,31023929,709979512.7720999,-2.54,2404.43,2265.41,457610906.5458,50.44,54.83,41.79,33.13,41.3,51.44,717364195.3833,-1.029
SOLUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,84.485,84.485,-8.3e-05,39120947,330513320.7295,-2.3,88.092,83.611,153223883.5038,49.17,52.12,40.17,32.61,39.16,47.66,329049922.2505,0.445
XRPUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,1.39351,1.39351,-6.3e-05,10208707,142265478.1399,-2.25,1.44707,1.38354,97882484.5714,50.15,53.6,39.98,30.44,35.9,48.5,134611364.5934,5.686
SWARMSUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.02393,0.02393,-0.003963,29648366,7094853.9838,30.12,0.02724,0.01844,40477166.2432,34.37,29.87,40.59,61.74,66.83,72.4,7569853.7153,-6.275
PEPEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,3.8133e-06,3.8133e-06,6.9e-05,12964945,25709071.056760002,-2.31,4.0273e-06,3.7656e-06,37552806.358392,50.41,53.45,46.37,42.39,46.3,54.24,25602797.852736,0.415
ZECUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,358.39,358.39,-3.6e-05,15539145,55686080.02200001,0.8999999999999999,364.8,349.26,33570618.1434,68.03,66.45,56.93,52.25,58.62,64.01,56678242.685200006,-1.751
BSBUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.73393,0.73393,0.000989,763884,5612179.3596,-6.9,0.94689,0.62787,29242232.19,57.26,45.77,46.92,48.56,57.31,85.52,5722052.2491,-1.92
ORCAUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,1.6816,1.6816,-0.02,8240418,13763146.1436,22.61,1.9682,1.1759,26248650.1806,34.93,41.91,60.37,63.65,67.76,88.25,15216784.6712,-9.553
HYPEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,41.662,41.662,6e-06,16357332,68139737.9124,0.59,43.596,41.394,25308370.1194,36.67,43.74,36.83,40.13,49.83,53.79,67390474.2819,1.112
DOGEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.0978,0.0978,-5.4e-05,8166181,79865250.17999999,-0.8999999999999999,0.10086,0.09693,22866929.302,46.38,53.4,47.22,43.46,49.08,55.56,79989700.67999999,-0.156
AINUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.09069,0.09069,0.001816,2375095,2155636.222,16.619999999999997,0.09368,0.07513,21770322.9354,54.84,58.35,57.75,63.67,78.08,65.94,2235173.7479999997,-3.558
PRLUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.30688,0.30688,-0.006016,3259426,10016867.983199999,34.949999999999996,0.36613,0.21512,21548186.6958,49.7,43.19,48.9,59.08,70.83,71.61,10324409.2536,-2.979
ZBTUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.19574,0.19574,-0.000331,3552934,6947051.8502,-24.15,0.2752,0.16352,21182487.5984,66.79,63.57,65.69,54.02,58.75,72.79,6666362.6693,4.211
PENGUUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.009927,0.009927,5e-05,102035681,10144387.405019999,15.02,0.010461,0.008639,21122615.72266,55.21,60.45,55.8,59.33,70.61,75.32,14116812.03024,-28.14
AGTUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.017674,0.017674,-0.000352,1681354,2984067.0792,4.95,0.033963,0.01634,19609119.4828,57.16,55.0,49.7,47.53,53.89,56.86,2970046.1592,0.472
CHIPUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.07428,0.07428,-0.002455,1292714,9626841.158,-3.95,0.08598,0.07048,18739154.494,61.99,63.28,53.74,49.68,48.59,,9078861.11,6.036
IDOLUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.02233,0.02233,-0.002607,656065,1464337.08,-2.53,0.0237,0.02231,17162934.346,44.78,38.37,29.76,35.04,38.68,45.68,1454853.312,0.652
RAVEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.87074,0.87074,0.001044,3524696,30626436.0136,-4.43,0.95595,0.7752,16073654.9152,40.39,47.2,50.82,45.41,37.42,45.12,30323116.9108,1.0
USELESSUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.03976,0.03976,-0.00011,5867727,2332421.4825,-2.16,0.04324,0.03841,15846803.3232,48.45,56.65,49.93,43.0,41.72,48.78,2387444.2275,-2.305
ADAUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.24521,0.24521,-0.000193,16347605,40089231.7415,-2.4899999999999998,0.25613,0.243,15016831.2864,41.7,48.67,41.06,34.07,40.17,45.95,39981943.6165,0.268
MUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,3.88997,3.88997,3e-05,510204,19838670.2952,-11.17,4.3902,3.84909,14885889.011,35.91,42.48,39.68,27.59,34.88,59.75,19602490.094,1.205
XMRUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,387.23,387.23,0.000356,7659418,29638117.951,-1.8399999999999999,396.36,377.01,13176263.0816,48.17,58.2,51.07,48.91,55.58,62.12,29516131.9635,0.413
LDOUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.3952,0.3952,-4.1e-05,215986641,8533632.185910001,-10.7,0.4701,0.3803,11969458.20734,40.0,57.28,55.4,45.34,50.2,55.51,9218267.19486,-7.427
CROSSUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.10146,0.10146,0.000214,1094549,1110857.7800999999,-0.53,0.11695,0.09659,11522105.3662,45.39,48.3,46.89,39.16,40.42,57.99,1103542.3809,0.663
CUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.07646,0.07646,-0.000262,3177365,2426235.914,-3.51,0.08246,0.07606,11497334.4028,41.47,39.32,36.68,34.16,40.01,50.31,2431564.3148,-0.219
VELVETUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.12312,0.12312,-0.000199,1702403,2095658.093,21.17,0.1366,0.10129,11416835.8616,52.32,53.93,50.77,59.01,72.72,71.24,2065369.338,1.467
AAVEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,96.82,96.82,-3e-05,11736184,11359452.4936,0.79,100.82,95.44,10568608.7494,43.47,48.18,49.53,51.69,54.52,48.15,11385369.951900002,-0.228
SUIUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.9253,0.9253,-2.4e-05,81441710,75398735.118,-1.8399999999999999,0.9639,0.9131,10468666.526,52.17,55.32,48.06,40.9,41.72,47.21,74917685.7348,0.642
TACUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.010503,0.010503,0.000872,7092720,7438844.7360000005,17.150000000000002,0.011238,0.008824,10330630.6154,41.76,39.44,51.37,70.18,67.82,87.12,7455618.1944,-0.225
FILUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.9091,0.9091,0.000206,111734779,10162278.15005,-3.63,0.958,0.8989,10138141.45192,47.04,47.86,37.11,31.62,38.78,48.85,10183834.573350001,-0.212
TAOUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,247.4,247.4,-8.6e-05,10600231,26223911.4709,-0.44,257.0,244.3,10038218.526,51.34,55.36,46.4,43.95,48.67,43.4,26217585.7086,0.024
RIVERUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,6.577,6.577,0.000261,5503903,36232193.449,-0.84,6.871,6.291,10002410.268,47.97,50.12,53.22,52.9,54.15,38.89,36272560.405,-0.111
SKYAIUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.17131,0.17131,3.4e-05,2848026,4870694.0652,-8.02,0.19091,0.16881,8820740.925,42.39,47.7,44.54,30.43,39.18,59.9,4864250.0316,0.132
VIRTUALUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.6893,0.6893,1.3e-05,5098789,3514085.3788,-2.92,0.7387,0.6788,8766228.1602,51.8,54.12,44.3,38.36,44.55,50.12,3307400.5016,6.249
LUNCUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,6.141e-05,6.141e-05,-0.000555,68191158,4187687.203938,14.249999999999998,6.5725e-05,5.349e-05,8173311.459594,45.84,44.24,47.58,58.67,68.87,77.35,3978585.266789,5.256
HBARUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.0894,0.0894,-4.2e-05,12346364,11046291.8708,-3.61,0.09316,0.08896,8069075.9372,57.99,50.51,36.85,29.44,39.5,48.49,11296993.0737,-2.219
GIGGLEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,35.06,35.06,-3.1e-05,9442786,3311585.0502,3.01,36.6,32.33,8011925.9822,38.64,55.11,61.49,58.53,53.18,53.49,3126879.4263,5.907
WIFUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.1765,0.1765,-0.000191,10182007,17940696.334,-1.01,0.1837,0.1717,8011844.806,50.06,56.48,51.68,44.59,39.63,40.85,17678440.254,1.483
SIRENUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.67839,0.67839,-0.001878,1300288,8705558.188800002,0.91,0.71489,0.53054,7822727.5122,36.12,53.19,58.57,56.08,49.62,48.07,8558968.9743,1.713
BEATUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.54292,0.54292,-0.000642,1578841,8575948.5438,-4.3,0.57988,0.50767,7638550.3516,43.63,37.66,46.25,47.41,47.49,58.42,8555584.7256,0.238
ETHFIUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.4264,0.4264,-0.000394,2999845,1279433.8925,-5.65,0.4553,0.4218,7444338.7312,48.48,48.53,37.94,33.49,34.96,41.33,1289247.231,-0.761
FLOKIUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,3.1785e-05,3.1785e-05,0.000509,1704691,5421087.8491,-3.05,3.385e-05,3.1456e-05,7404869.8874,52.08,51.05,42.65,37.67,42.69,54.69,5573910.734700001,-2.742
BCHUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,447.84,447.84,4.5e-05,2418461,10829384.6658,-0.75,457.88,445.48,7314212.7692,41.52,39.65,41.44,39.63,41.66,48.42,10819999.197,0.087
JELLYJELLYUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.05171,0.05171,0.000472,3298313,17023582.8869,9.24,0.053622,0.046977,7269982.5414,42.33,44.55,50.3,60.73,73.49,59.17,16931014.9714,0.547
FARTCOINUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.1969,0.1969,-0.000201,43560999,8581516.803000001,-1.79,0.214,0.1938,7068644.118,52.36,51.89,41.39,38.87,44.74,51.06,8550237.537,0.366
ASTERUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.6464,0.6464,8e-05,50411399,32590969.4535,-1.91,0.66436,0.64107,6920705.70926,49.57,49.52,42.06,36.44,35.69,40.2,32721084.0435,-0.398
NOTUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.0003987,0.0003987,-0.000689,53160179,2118964.73494,-5.1499999999999995,0.0006622,0.0003884,6891299.31976,50.65,58.69,51.19,46.07,43.21,51.8,2088823.59944,1.443
RAYUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.7427,0.7427,7.4e-05,3687703,2724474.9764,-0.98,0.7619,0.7039,6844748.13,46.1,53.03,62.76,55.93,57.44,65.39,2632633.2708,3.489
SPXUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.3777,0.3777,7.1e-05,21743516,8214700.3448,-1.02,0.4225,0.37,6801715.425,56.66,57.59,44.59,42.05,49.05,58.77,8155077.082200001,0.731
MOODENGUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.05698,0.05698,0.000192,7823848,4458810.9752,-1.38,0.06268,0.05563,6771472.3054,50.4,52.87,45.7,43.07,45.37,55.99,4478923.886,-0.449
CATIUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.04597,0.04597,0.000514,7083589,325490.91455,-2.12,0.04855,0.04525,6544443.15832,54.59,62.05,51.71,42.75,44.66,45.36,343395.74559999997,-5.214
ALGOUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.11797,0.11797,0.00028,65181164,7678992.93084,0.0,0.12105,0.11462,6492027.47422,40.54,47.89,53.68,53.19,59.94,61.48,7669089.82224,0.129
APEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.1444,0.1444,-0.000183,457064473,6627434.8585,-1.09,0.1539,0.1381,6409985.52886,56.52,61.36,62.42,49.18,51.63,64.46,6555188.7245,1.102
OPGUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.27706,0.27706,-0.001175,691857,1899216.6506999999,-11.48,0.31641,0.25174,6396631.4088,52.72,58.12,61.01,48.04,70.03,,1817478.5531,4.497
TRXUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.32548,0.32548,-6.4e-05,551590,17955909.27,0.45999999999999996,0.3263,0.32298,6385785.636,69.7,63.18,57.25,61.95,51.69,56.48,18074174.319,-0.654
PUMPUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.001753,0.001753,-1.7e-05,2796125,4907199.375,-0.22,0.001854,0.001718,6142060.592,53.99,58.32,50.93,47.02,45.41,45.3,4956588.585,-0.996
ZEREBROUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.01626,0.01626,0.000364,93176087,1521565.50071,7.76,0.01713,0.01469,5985100.49984,61.83,45.68,47.84,52.07,49.73,63.59,1555747.39139,-2.197
SOONUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.17368,0.17368,0.000549,35545235,6192335.38935,-6.54,0.1938,0.17142,5796017.16774,77.91,59.9,47.7,36.22,42.24,54.58,6149528.15973,0.696
BNBUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,623.07,623.07,6.2e-05,4260226,26558248.884,-1.37,639.8,618.42,5712100.8492,58.61,57.27,46.0,36.8,39.61,49.25,27051121.391999997,-1.822
XAGUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,75.28,75.28,7e-06,33399234,25156303.0488,-0.8,76.56,74.7,5710421.3466,61.49,53.86,49.02,44.1,43.13,46.22,25251730.475999996,-0.378
LINKUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,9.223,9.223,0.000126,27349567,25216300.774000004,-2.36,9.591,9.155,5618652.0892,41.22,48.59,40.01,33.88,41.1,50.4,24996143.770000003,0.881
ZENUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,5.919,5.919,-6e-05,7037090,4164549.862,-2.4299999999999997,6.217,5.825,5562346.6074,53.44,55.81,43.68,37.4,41.39,50.81,4193876.511,-0.699
CAKEUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,1.499,1.499,-0.000217,2278059,3413899.2174,-1.6400000000000001,1.5449,1.4829,5474139.863,43.19,48.94,43.99,35.01,43.24,50.01,3472809.1834,-1.696
AIOTUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.08337,0.08337,-0.00021,1273338,1059544.5498000002,35.49,0.0885,0.0605,5313473.59,40.5,46.85,54.69,59.84,68.24,67.13,957847.7841,10.617
DOGSUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,3.083e-05,3.083e-05,-0.000937,61139786,1882494.0109400002,-4.279999999999999,3.451e-05,3.039e-05,5234881.21582,46.6,49.5,42.25,38.59,37.12,49.75,1888739.33138,-0.331
0GUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.5431,0.5431,-0.006387,12062544,6535245.08832,-2.32,0.63047,0.51759,5132103.07396,43.78,50.48,58.58,48.24,41.03,43.71,6562364.428,-0.413
AUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.08663,0.08663,-0.000108,22861497,1979577.02523,-6.4,0.09264,0.08328,5113033.99942,49.94,47.11,37.82,34.29,43.28,54.92,1975517.33967,0.205
PNUTUSDT,2026-04-27T17:51:38.063974+00:00,kucoin,0.05263,0.05263,0.00014,133400693,7024880.49338,-1.7500000000000002,0.05599,0.05146,5019229.92318,53.56,59.01,52.9,46.69,45.87,53.01,7031952.15212,-0.101
